url,title,price,description,stock,tags,categories,sku,poids,longueur,largeur,hauteur
https://scrapeme.live/shop/Quagsire/,Quagsire,"£,37.00","Quagsire hunts for food by leaving its mouth wide open in water and waiting for its prey to blunder in unaware. Because the Pokémon does not move, it does not get very hungry.",292 in stock,"Damp,quagsire,Water Fish","Pokemon,Water Fish",2688,165.3 kg,4,4,4
https://scrapeme.live/shop/Metagross/,Metagross,"£,170.00","Metagross is the result of two Metang achieving fusion. When hunting, this Pokémon pins the prey to the ground under its massive body. It then eats the helpless victim using the large mouth on its stomach.",177 in stock,"Clear Body,Iron Leg,metagross","Iron Leg,Pokemon",8825,1212.5 kg,5,5,5
https://scrapeme.live/shop/Metang/,Metang,"£,78.00","When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. This Pokémon turns its arms to the rear for traveling at high speed.",227 in stock,"Clear Body,Iron Claw,metang","Iron Claw,Pokemon",6906,446.4 kg,3,3,3
https://scrapeme.live/shop/Beldum/,Beldum,"£,122.00","Beldum keeps itself floating by generating a magnetic force that repels earth’s natural magnetism. When it sleeps, this Pokémon anchors itself to a cliff using the hooks on its rear.",93 in stock,"beldum,Clear Body,Iron Ball","Iron Ball,Pokemon",3484,209.9 kg,2,2,2
https://scrapeme.live/shop/Salamence/,Salamence,"£,62.00","By evolving into Salamence, this Pokémon finally realizes its long-held dream of growing wings. To express its joy, it flies and wheels all over the sky while spouting flames from its mouth.",242 in stock,"Dragon,Intimidate,salamence","Dragon,Pokemon",7686,226.2 kg,4,4,4
https://scrapeme.live/shop/Shelgon/,Shelgon,"£,56.00","Covering Shelgon’s body are outgrowths much like bones. The shell is very hard and bounces off enemy attacks. When awaiting evolution, this Pokémon hides away in a cavern.",76 in stock,"Endurance,Rock Head,shelgon","Endurance,Pokemon",1384,243.6 kg,3,3,3
https://scrapeme.live/shop/Bagon/,Bagon,"£,34.00","Bagon harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this Pokémon slams its hard head against huge rocks and shatters them into pebbles.",232 in stock,"bagon,Rock Head","Pokemon,Rock Head",3372,92.8 kg,2,2,2
https://scrapeme.live/shop/Luvdisc/,Luvdisc,"£,44.00",Luvdisc’s heart-shaped body is a symbol of love and romance. It is said that any couple meeting this Pokémon is promised a loving relationship that never ends.,190 in stock,"luvdisc,Rendezvous,Swift Swim","Pokemon,Rendezvous",4868,19.2 kg,2,2,2
https://scrapeme.live/shop/Relicanth/,Relicanth,"£,157.00",Relicanth is a rare species that was discovered in deep-sea explorations. This Pokémon’s body withstands the enormous water pressure of the ocean depths. Its body is covered in tough scales that are like craggy rocks.,14 in stock,"Longevity,relicanth,Rock Head","Longevity,Pokemon",7988,51.6 kg,3,3,3
https://scrapeme.live/shop/Gorebyss/,Gorebyss,"£,150.00","Although Gorebyss is the very picture of elegance and beauty while swimming, it is also cruel. When it spots prey, this Pokémon inserts its thin mouth into the prey’s body and drains the prey of its body fluids.",165 in stock,"gorebyss,South Sea,Swift Swim","Pokemon,South Sea",9428,49.8 kg,5,5,5
https://scrapeme.live/shop/Huntail/,Huntail,"£,52.00","Huntail’s tail is shaped like a fish. It uses the tail to attract prey, then swallows the prey whole with its large, gaping mouth. This Pokémon swims by wiggling its slender body like a snake.",54 in stock,"Deep Sea,huntail,Swift Swim","Deep Sea,Pokemon",2805,59.5 kg,5,5,5
https://scrapeme.live/shop/Clamperl/,Clamperl,"£,48.00","Clamperl grows while being protected by its rock-hard shell. When its body becomes too large to fit inside the shell, it is sure evidence that this Pokémon is getting close to evolution.",139 in stock,"Bivalve,clamperl,Shell Armor","Bivalve,Pokemon",2967,115.7 kg,1,1,1
https://scrapeme.live/shop/Walrein/,Walrein,"£,27.00","Walrein swims all over in frigid seawater while crushing icebergs with its grand, imposing tusks. Its thick layer of blubber makes enemy attacks bounce off harmlessly.",226 in stock,"Ice Break,Thick Fat,walrein","Ice Break,Pokemon",1600,332 kg,4,4,4
https://scrapeme.live/shop/Spheal/,Spheal,"£,193.00","Spheal always travels by rolling around on its ball-like body. When the season for ice floes arrives, this Pokémon can be seen rolling about on ice and crossing the sea.",170 in stock,"Clap,spheal,Thick Fat","Clap,Pokemon",7748,87.1 kg,2,2,2
https://scrapeme.live/shop/Sealeo/,Sealeo,"£,160.00","Sealeo often balances and rolls things on the tip of its nose. While the Pokémon is rolling something, it checks the object’s aroma and texture to determine whether it likes the object or not.",171 in stock,"Ball Roll,sealeo,Thick Fat","Ball Roll,Pokemon",4231,193.1 kg,3,3,3
https://scrapeme.live/shop/Glalie/,Glalie,"£,178.00","Glalie has the ability to freely control ice. For example, it can instantly freeze its prey solid. After immobilizing its prey in ice, this Pokémon enjoys eating it in leisurely fashion.",14 in stock,"Face,glalie,Inner Focus","Face,Pokemon",8582,565.5 kg,4,4,4
https://scrapeme.live/shop/Snorunt/,Snorunt,"£,82.00",Snorunt survives by eating only snow and ice. Old folklore claims that a house visited by this Pokémon is sure to prosper for many generations to come.,80 in stock,"Inner Focus,snorunt,Snow Hat","Pokemon,Snow Hat",1099,37 kg,2,2,2
https://scrapeme.live/shop/Prinplup/,Prinplup,"£,177.00",It lives a solitary life. Its wings deliver wicked blows that can snap even the thickest of trees.,52 in stock,"Penguin,prinplup,Torrent","Penguin,Pokemon",5785,50.7 kg,2,2,2
https://scrapeme.live/shop/Infernape/,Infernape,"£,165.00",It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.,82 in stock,"Blaze,Flame,infernape","Flame,Pokemon",3225,121.3 kg,3,3,3
https://scrapeme.live/shop/Monferno/,Monferno,"£,68.00",It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.,299 in stock,"Blaze,monferno,Playful","Playful,Pokemon",8413,48.5 kg,2,2,2
https://scrapeme.live/shop/Chimchar/,Chimchar,"£,143.00",The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.,242 in stock,"Blaze,chimchar,Chimp","Chimp,Pokemon",5021,13.7 kg,1,1,1
https://scrapeme.live/shop/Torterra/,Torterra,"£,87.00",Small Pokémon occasionally gather on its unmoving back to begin building their nests.,146 in stock,"Continent,Overgrow,torterra","Continent,Pokemon",8373,683.4 kg,7,7,7
https://scrapeme.live/shop/Grotle/,Grotle,"£,154.00",It knows where pure water wells up. It carries fellow Pokémon there on its back.,187 in stock,"grotle,Grove,Overgrow","Grove,Pokemon",7359,213.8 kg,3,3,3
https://scrapeme.live/shop/Turtwig/,Turtwig,"£,101.00","It undertakes photosynthesis with its body, making oxygen. The leaf on its head wilts if it is thirsty.",254 in stock,"Overgrow,Tiny Leaf,turtwig","Pokemon,Tiny Leaf",8788,22.5 kg,1,1,1
https://scrapeme.live/shop/Jirachi/,Jirachi,"£,111.00",Jirachi will awaken from its sleep of a thousand years if you sing to it in a voice of purity. It is said to make true any wish that people desire.,294 in stock,"jirachi,Serene Grace,Wish","Pokemon,Wish",7952,2.4 kg,1,1,1
https://scrapeme.live/shop/Rayquaza/,Rayquaza,"£,97.00","It flies forever through the ozone layer, consuming meteoroids for sustenance. The many meteoroids in its body provide the energy it needs to Mega Evolve.",31 in stock,"Air Lock,rayquaza,Sky High","Pokemon,Sky High",5410,455.2 kg,23,23,23
https://scrapeme.live/shop/Kyogre/,Kyogre,"£,27.00","Kyogre is said to be the personification of the sea itself. Legends tell of its many clashes against Groudon, as each sought to gain the power of nature.",136 in stock,"Drizzle,kyogre,Sea Basin","Pokemon,Sea Basin",5206,776 kg,14,14,14
https://scrapeme.live/shop/Groudon/,Groudon,"£,124.00","Through Primal Reversion and with nature’s full power, it will take back its true form. It can cause magma to erupt and expand the landmass of the world.",138 in stock,"Continent,Drought,groudon","Continent,Pokemon",6626,2094.4 kg,11,11,11
https://scrapeme.live/shop/Latios/,Latios,"£,166.00",Latios will only open its heart to a Trainer with a compassionate spirit. This Pokémon can fly faster than a jet plane by folding its forelegs to minimize air resistance.,197 in stock,"Eon,latios,Levitate","Eon,Pokemon",7850,132.3 kg,6,6,6
https://scrapeme.live/shop/Latias/,Latias,"£,126.00",Latias is highly intelligent and capable of understanding human speech. It is covered with a glass-like down. The Pokémon enfolds its body with its down and refracts light to alter its appearance.,245 in stock,"Eon,latias,Levitate","Eon,Pokemon",5077,88.2 kg,4,4,4
https://scrapeme.live/shop/Registeel/,Registeel,"£,196.00",Registeel was imprisoned by people in ancient times. The metal composing its body is thought to be a curious substance that is not of this earth.,67 in stock,"Clear Body,Iron,registeel","Iron,Pokemon",6723,451.9 kg,6,6,6
https://scrapeme.live/shop/Regice/,Regice,"£,165.00","Regice cloaks itself with frigid air of -328 degrees Fahrenheit. Things will freeze solid just by going near this Pokémon. Its icy body is so cold, it will not melt even if it is immersed in magma.",107 in stock,"Clear Body,Iceberg,regice","Iceberg,Pokemon",2261,385.8 kg,5,5,5
https://scrapeme.live/shop/Regirock/,Regirock,"£,66.00","Regirock’s body is composed entirely of rocks. Recently, a study made the startling discovery that the rocks were all unearthed from different locations.",65 in stock,"Clear Body,regirock,Rock Peak","Pokemon,Rock Peak",5687,507.1 kg,5,5,5
https://scrapeme.live/shop/Shieldon/,Shieldon,"£,42.00",It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.,284 in stock,"Shield,shieldon,Sturdy","Pokemon,Shield",9942,125.7 kg,1,1,1
https://scrapeme.live/shop/Rampardos/,Rampardos,"£,196.00",Its skull is as hard as iron. It is a brute that tears down jungle trees while catching prey.,91 in stock,"Head Butt,Mold Breaker,rampardos","Head Butt,Pokemon",3536,226 kg,5,5,5
https://scrapeme.live/shop/Cranidos/,Cranidos,"£,47.00","A lifelong jungle dweller from 100 million years ago, it would snap obstructing trees with headbutts.",98 in stock,"cranidos,Head Butt,Mold Breaker","Head Butt,Pokemon",8627,69.4 kg,2,2,2
https://scrapeme.live/shop/Roserade/,Roserade,"£,155.00","With the movements of a dancer, it strikes with whips that are densely lined with poison thorns.",116 in stock,"Bouquet,Poison Point,roserade","Bouquet,Pokemon",7696,32 kg,2,2,2
https://scrapeme.live/shop/Budew/,Budew,"£,171.00","Over the winter, it closes its bud and endures the cold. In spring, the bud opens and releases pollen.",62 in stock,"Bud,budew,Poison Point","Bud,Pokemon",3438,2.6 kg,,,
https://scrapeme.live/shop/Luxray/,Luxray,"£,43.00",Luxray’s ability to see through objects comes in handy when it’s scouting for danger.,227 in stock,"Gleam Eyes,Intimidate,luxray","Gleam Eyes,Pokemon",4317,92.6 kg,4,4,4
https://scrapeme.live/shop/Luxio/,Luxio,"£,168.00",Strong electricity courses through the tips of its sharp claws. A light scratch causes fainting in foes.,222 in stock,"Intimidate,luxio,Spark","Pokemon,Spark",9734,67.2 kg,2,2,2
https://scrapeme.live/shop/Shinx/,Shinx,"£,149.00",All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.,295 in stock,"Flash,Intimidate,shinx","Flash,Pokemon",1507,20.9 kg,1,1,1
https://scrapeme.live/shop/Kricketune/,Kricketune,"£,53.00",It signals its emotions with its melodies. Scientists are studying these melodic patterns.,186 in stock,"Cricket,kricketune,Swarm","Cricket,Pokemon",8726,56.2 kg,3,3,3
https://scrapeme.live/shop/Kricketot/,Kricketot,"£,94.00","When its antennae hit each other, it sounds like the music of a xylophone.",137 in stock,"Cricket,kricketot,Shed Skin","Cricket,Pokemon",9812,4.9 kg,1,1,1
https://scrapeme.live/shop/Bibarel/,Bibarel,"£,114.00",It makes its nest by damming streams with bark and mud. It is known as an industrious worker.,156 in stock,"Beaver,bibarel,Simple","Beaver,Pokemon",6844,69.4 kg,3,3,3
https://scrapeme.live/shop/Bidoof/,Bidoof,"£,128.00",It constantly gnaws on logs and rocks to whittle down its front teeth. It nests alongside water.,264 in stock,"bidoof,Plump Mouse,Simple","Plump Mouse,Pokemon",1171,44.1 kg,1,1,1
https://scrapeme.live/shop/Staraptor/,Staraptor,"£,42.00","When Staravia evolve into Staraptor, they leave the flock to live alone. They have sturdy wings.",131 in stock,"Intimidate,Predator,staraptor","Pokemon,Predator",9866,54.9 kg,3,3,3
https://scrapeme.live/shop/Staravia/,Staravia,"£,158.00",It lives in forests and fields. Squabbles over territory occur when flocks collide.,263 in stock,"Intimidate,staravia,Starling","Pokemon,Starling",1799,34.2 kg,2,2,2
https://scrapeme.live/shop/Starly/,Starly,"£,59.00","They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying.",110 in stock,"Keen Eye,Starling,starly","Pokemon,Starling",3055,4.4 kg,1,1,1
https://scrapeme.live/shop/Empoleon/,Empoleon,"£,42.00",The three horns that extend from its beak attest to its power. The leader has the biggest horns.,232 in stock,"Emperor,empoleon,Torrent","Emperor,Pokemon",2449,186.3 kg,5,5,5
https://scrapeme.live/shop/Buneary/,Buneary,"£,180.00","When it senses danger, it perks up its ears. On cold nights, it sleeps with its head tucked into its fur.",204 in stock,"buneary,Rabbit,Run Away","Pokemon,Rabbit",6054,12.1 kg,1,1,1
https://scrapeme.live/shop/Drifblim/,Drifblim,"£,36.00","It’s drowsy in daytime, but flies off in the evening in big groups. No one knows where they go.",233 in stock,"Aftermath,Blimp,drifblim","Blimp,Pokemon",9301,33.1 kg,3,3,3
https://scrapeme.live/shop/Drifloon/,Drifloon,"£,70.00",These Pokémon are called the “Signpost for Wandering Spirits.” Children holding them sometimes vanish.,84 in stock,"Aftermath,Balloon,drifloon","Balloon,Pokemon",6748,2.6 kg,1,1,1
https://scrapeme.live/shop/Ambipom/,Ambipom,"£,36.00","To eat, it deftly shucks nuts with its two tails. It rarely uses its arms now.",247 in stock,"ambipom,Long Tail,Pickup","Long Tail,Pokemon",9199,44.8 kg,3,3,3
https://scrapeme.live/shop/Gastrodon/,Gastrodon,"£,148.00",It apparently had a huge shell for protection in ancient times. It lives in shallow tidal pools.,119 in stock,"gastrodon,Sea Slug,Sticky Hold","Pokemon,Sea Slug",8490,65.9 kg,2,2,2
https://scrapeme.live/shop/Shellos/,Shellos,"£,163.00","Its shape and coloration vary, depending on its habitat.",149 in stock,"Sea Slug,shellos,Sticky Hold","Pokemon,Sea Slug",4538,13.9 kg,1,1,1
https://scrapeme.live/shop/Cherrim/,Cherrim,"£,161.00","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.",143 in stock,"Blossom,cherrim,Flower Gift","Blossom,Pokemon",2914,20.5 kg,1,1,1
https://scrapeme.live/shop/Cherubi/,Cherubi,"£,101.00",It evolves by sucking the energy out of the small ball where it had been storing nutrients.,127 in stock,"Cherry,cherubi,Chlorophyll","Cherry,Pokemon",5681,7.3 kg,1,1,1
https://scrapeme.live/shop/Floatzel/,Floatzel,"£,40.00",Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.,116 in stock,"floatzel,Sea Weasel,Swift Swim","Pokemon,Sea Weasel",4591,73.9 kg,3,3,3
https://scrapeme.live/shop/Buizel/,Buizel,"£,55.00",It inflates the flotation sac around its neck and pokes its head out of the water to see what is going on.,62 in stock,"buizel,Sea Weasel,Swift Swim","Pokemon,Sea Weasel",9044,65 kg,2,2,2
https://scrapeme.live/shop/Pachirisu/,Pachirisu,"£,151.00",A pair may be seen rubbing their cheek pouches together in an effort to share stored electricity.,86 in stock,"EleSquirrel,pachirisu,Run Away","EleSquirrel,Pokemon",2264,8.6 kg,1,1,1
https://scrapeme.live/shop/Vespiquen/,Vespiquen,"£,104.00",Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.,123 in stock,"Beehive,Pressure,vespiquen","Beehive,Pokemon",1078,84.9 kg,3,3,3
https://scrapeme.live/shop/Combee/,Combee,"£,111.00","It collects and delivers honey to its colony. At night, they cluster to form a beehive and sleep.",254 in stock,"combee,Honey Gather,Tiny Bee","Pokemon,Tiny Bee",7856,12.1 kg,1,1,1
https://scrapeme.live/shop/Mothim/,Mothim,"£,177.00",It flutters around at night and steals honey from the Combee hive.,151 in stock,"Moth,mothim,Swarm","Moth,Pokemon",2443,51.4 kg,2,2,2
https://scrapeme.live/shop/Burmy/,Burmy,"£,91.00","If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.",266 in stock,"Bagworm,burmy,Shed Skin","Bagworm,Pokemon",6129,7.5 kg,,,
https://scrapeme.live/shop/Bastiodon/,Bastiodon,"£,191.00",Any frontal attack is repulsed. It is a docile Pokémon that feeds on grass and berries.,14 in stock,"bastiodon,Shield,Sturdy","Pokemon,Shield",6537,329.6 kg,4,4,4
https://scrapeme.live/shop/Garchomp/,Garchomp,"£,62.00",It flies at speeds equal to a jet fighter plane. It never allows its prey to escape.,65 in stock,"garchomp,Mach,Sand Veil","Mach,Pokemon",8222,209.4 kg,6,6,6
https://scrapeme.live/shop/Gabite/,Gabite,"£,154.00","As it digs to expand its nest, it habitually digs up gems that it then hoards in its nest.",128 in stock,"Cave,gabite,Sand Veil","Cave,Pokemon",4593,123.5 kg,4,4,4
https://scrapeme.live/shop/Gible/,Gible,"£,194.00","It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close.",178 in stock,"gible,Land Shark,Sand Veil","Land Shark,Pokemon",6182,45.2 kg,2,2,2
https://scrapeme.live/shop/Spiritomb/,Spiritomb,"£,165.00",It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.,51 in stock,"Forbidden,Pressure,spiritomb","Forbidden,Pokemon",7680,238.1 kg,3,3,3
https://scrapeme.live/shop/Chatot/,Chatot,"£,78.00","It can learn and speak human words. If they gather, they all learn the same saying.",261 in stock,"chatot,Keen Eye,Music Note","Music Note,Pokemon",1336,4.2 kg,1,1,1
https://scrapeme.live/shop/Happiny/,Happiny,"£,67.00","It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks.",270 in stock,"happiny,Natural Cure,Playhouse","Playhouse,Pokemon",4766,53.8 kg,2,2,2
https://scrapeme.live/shop/Mime-jr/,Mime-jr,"£,170.00","It habitually mimics foes. Once mimicked, the foe cannot take its eyes off this Pokémon.",188 in stock,"Mime,mime-jr,Soundproof","Mime,Pokemon",3409,28.7 kg,2,2,2
https://scrapeme.live/shop/Bonsly/,Bonsly,"£,106.00",It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.,273 in stock,"Bonsai,bonsly,Rock Head","Bonsai,Pokemon",2897,33.1 kg,1,1,1
https://scrapeme.live/shop/Bronzong/,Bronzong,"£,110.00",Ancient people believed that petitioning Bronzong for rain was the way to make crops grow.,191 in stock,"Bronze Bell,bronzong,Levitate","Bronze Bell,Pokemon",3873,412.3 kg,4,4,4
https://scrapeme.live/shop/Skuntank/,Skuntank,"£,112.00",It sprays a stinky fluid from its tail. The fluid smells worse the longer it is allowed to fester.,56 in stock,"Skunk,skuntank,Stench","Pokemon,Skunk",6511,83.8 kg,3,3,3
https://scrapeme.live/shop/Stunky/,Stunky,"£,106.00",It protects itself by spraying a noxious fluid from its rear. The stench lingers for 24 hours.,12 in stock,"Skunk,Stench,stunky","Pokemon,Skunk",7336,42.3 kg,1,1,1
https://scrapeme.live/shop/Purugly/,Purugly,"£,128.00","To make itself appear intimidatingly beefy, it tightly cinches its waist with its twin tails.",158 in stock,"Own Tempo,purugly,Tiger Cat","Pokemon,Tiger Cat",6724,96.6 kg,3,3,3
https://scrapeme.live/shop/Glameow/,Glameow,"£,39.00","When it’s happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon.",96 in stock,"Catty,glameow,Limber","Catty,Pokemon",5014,8.6 kg,1,1,1
https://scrapeme.live/shop/Honchkrow/,Honchkrow,"£,47.00","Becoming active at night, it is known to swarm with numerous Murkrow in tow.",56 in stock,"Big Boss,honchkrow,Insomnia","Big Boss,Pokemon",7873,60.2 kg,2,2,2
https://scrapeme.live/shop/Mismagius/,Mismagius,"£,38.00",Its cries sound like incantations to torment the foe. It appears where you least expect it.,215 in stock,"Levitate,Magical,mismagius","Magical,Pokemon",7198,9.7 kg,2,2,2
https://scrapeme.live/shop/Lopunny/,Lopunny,"£,123.00","The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs.",85 in stock,"Cute Charm,lopunny,Rabbit","Pokemon,Rabbit",1079,73.4 kg,3,3,3
https://scrapeme.live/shop/Snover/,Snover,"£,104.00","In the spring, it grows berries with the texture of frozen treats around its belly.",143 in stock,"Frost Tree,snover,Snow Warning","Frost Tree,Pokemon",3404,111.3 kg,3,3,3
https://scrapeme.live/shop/Magnezone/,Magnezone,"£,190.00",It evolved from exposure to a special magnetic field. Three units generate magnetism.,108 in stock,"Magnet Area,magnezone,Sturdy","Magnet Area,Pokemon",1538,396.8 kg,3,3,3
https://scrapeme.live/shop/Abomasnow/,Abomasnow,"£,46.00",It lives a quiet life on mountains that are perpetually covered in snow. It hides itself by whipping up blizzards.,61 in stock,"abomasnow,Frost Tree,Snow Warning","Frost Tree,Pokemon",1468,298.7 kg,7,7,7
https://scrapeme.live/shop/Mantyke/,Mantyke,"£,121.00","When it swims close to the surface of the ocean, people aboard ships are able to observe the pattern on its back.",117 in stock,"Kite,mantyke,Water Absorb","Kite,Pokemon",5241,143.3 kg,3,3,3
https://scrapeme.live/shop/Lumineon/,Lumineon,"£,72.00","To avoid detection by predators, it crawls along the seafloor using the two fins on its chest.",76 in stock,"lumineon,Neon,Swift Swim","Neon,Pokemon",6600,52.9 kg,3,3,3
https://scrapeme.live/shop/Finneon/,Finneon,"£,172.00","After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives.",66 in stock,"finneon,Swift Swim,Wing Fish","Pokemon,Wing Fish",1938,15.4 kg,1,1,1
https://scrapeme.live/shop/Carnivine/,Carnivine,"£,60.00",It binds itself to trees in marshes. It attracts prey with its sweet-smelling drool and gulps them down.,245 in stock,"Bug Catcher,carnivine,Levitate","Bug Catcher,Pokemon",3611,59.5 kg,4,4,4
https://scrapeme.live/shop/Toxicroak/,Toxicroak,"£,145.00",Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.,108 in stock,"Dry Skin,Toxic Mouth,toxicroak","Pokemon,Toxic Mouth",4991,97.9 kg,4,4,4
https://scrapeme.live/shop/Croagunk/,Croagunk,"£,145.00","Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab.",207 in stock,"croagunk,Dry Skin,Toxic Mouth","Pokemon,Toxic Mouth",7116,50.7 kg,2,2,2
https://scrapeme.live/shop/Drapion/,Drapion,"£,72.00",It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.,273 in stock,"drapion,Ogre Scorpion,Sniper","Ogre Scorpion,Pokemon",6958,135.6 kg,4,4,4
https://scrapeme.live/shop/Skorupi/,Skorupi,"£,51.00",It burrows under the sand to lie in wait for prey. Its tail claws can inject its prey with a savage poison.,42 in stock,"Scorpion,skorupi,Sniper","Pokemon,Scorpion",8128,26.5 kg,2,2,2
https://scrapeme.live/shop/Hippowdon/,Hippowdon,"£,140.00",It blasts internally stored sand from ports on its body to create a towering twister for attack.,273 in stock,"Heavyweight,hippowdon,Sand Stream","Heavyweight,Pokemon",4356,661.4 kg,6,6,6
https://scrapeme.live/shop/Hippopotas/,Hippopotas,"£,189.00",It enshrouds itself with sand to protect itself from germs. It does not enjoy getting wet.,231 in stock,"Hippo,hippopotas,Sand Stream","Hippo,Pokemon",2949,109.1 kg,2,2,2
https://scrapeme.live/shop/Lucario/,Lucario,"£,102.00","By reading the auras of all things, it can tell how others are feeling from over half a mile away.",24 in stock,"Aura,Inner Focus,lucario","Aura,Pokemon",1059,119 kg,3,3,3
https://scrapeme.live/shop/Riolu/,Riolu,"£,70.00",The aura that emanates from its body intensifies to alert others if it is afraid or sad.,86 in stock,"Emanation,Inner Focus,riolu","Emanation,Pokemon",6986,44.5 kg,2,2,2
https://scrapeme.live/shop/Munchlax/,Munchlax,"£,190.00",It conceals food under the long fur on its body. It carts around this food stash and swallows it without chewing.,239 in stock,"Big Eater,munchlax,Pickup","Big Eater,Pokemon",3240,231.5 kg,2,2,2
https://scrapeme.live/shop/Chinchou/,Chinchou,"£,59.00","Chinchou’s two antennas are filled with cells that generate strong electricity. This Pokémon’s cells create so much electrical power, it even makes itself tingle slightly.",130 in stock,"Angler,chinchou,Illuminate","Angler,Pokemon",2651,26.5 kg,1,1,1
https://scrapeme.live/shop/Rotom/,Rotom,"£,42.00",Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,208 in stock,"Levitate,Plasma,rotom","Plasma,Pokemon",3751,0.7 kg,1,1,1
https://scrapeme.live/shop/Froslass/,Froslass,"£,86.00",Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as Froslass.,67 in stock,"froslass,Snow Cloak,Snow Land","Pokemon,Snow Land",1920,58.6 kg,4,4,4
https://scrapeme.live/shop/Dusknoir/,Dusknoir,"£,158.00",The antenna on its head captures radio waves from the world of spirits that command it to take people there.,171 in stock,"dusknoir,Gripper,Pressure","Gripper,Pokemon",1866,235 kg,7,7,7
https://scrapeme.live/shop/Probopass/,Probopass,"£,181.00",It freely controls three small units called Mini-Noses using magnetic force.,141 in stock,"Compass,probopass,Sturdy","Compass,Pokemon",9871,749.6 kg,4,4,4
https://scrapeme.live/shop/Gallade/,Gallade,"£,149.00","A master of courtesy and swordsmanship, it fights using extending swords on its elbows.",271 in stock,"Blade,gallade,Steadfast","Blade,Pokemon",8023,114.6 kg,5,5,5
https://scrapeme.live/shop/Mamoswine/,Mamoswine,"£,104.00",Its impressive tusks are made of ice. The population thinned when it turned warm after the ice age.,284 in stock,"mamoswine,Oblivious,Twin Tusk","Pokemon,Twin Tusk",6994,641.5 kg,8,8,8
https://scrapeme.live/shop/Gliscor/,Gliscor,"£,28.00",Its flight is soundless. It uses its lengthy tail to carry off its prey… Then its elongated fangs do the rest.,60 in stock,"Fang Scorpion,gliscor,Sand Veil","Fang Scorpion,Pokemon",4537,93.7 kg,6,6,6
https://scrapeme.live/shop/Glaceon/,Glaceon,"£,142.00",It lowers its body heat to freeze its fur. The hairs then become like needles it can fire.,27 in stock,"Fresh Snow,glaceon,Snow Cloak","Fresh Snow,Pokemon",1234,57.1 kg,2,2,2
https://scrapeme.live/shop/Leafeon/,Leafeon,"£,93.00","Just like a plant, it uses photosynthesis. As a result, it is always enveloped in clear air.",295 in stock,"Leaf Guard,leafeon,Verdant","Pokemon,Verdant",2585,56.2 kg,3,3,3
https://scrapeme.live/shop/Yanmega/,Yanmega,"£,121.00",This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.,35 in stock,"Ogre Darner,Tinted Lens,yanmega","Ogre Darner,Pokemon",6798,113.5 kg,6,6,6
https://scrapeme.live/shop/Togekiss/,Togekiss,"£,158.00",It shares many blessings with people who respect one another’s rights and avoid needless strife.,208 in stock,"Jubilee,Serene Grace,togekiss","Jubilee,Pokemon",7955,83.8 kg,4,4,4
https://scrapeme.live/shop/Magmortar/,Magmortar,"£,200.00","It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles.",149 in stock,"Blast,Flame Body,magmortar","Blast,Pokemon",4979,149.9 kg,5,5,5
https://scrapeme.live/shop/Electivire/,Electivire,"£,61.00","It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power.",155 in stock,"electivire,Motor Drive,Thunderbolt","Pokemon,Thunderbolt",5656,305.6 kg,5,5,5
https://scrapeme.live/shop/Tangrowth/,Tangrowth,"£,108.00","Its vines grow so profusely that, in the warm season, you can’t even see its eyes.",136 in stock,"Chlorophyll,tangrowth,Vine","Pokemon,Vine",8824,283.5 kg,6,6,6
https://scrapeme.live/shop/Rhyperior/,Rhyperior,"£,79.00",It puts rocks in holes in its palms and uses its muscles to shoot them. Geodude are shot at rare times.,161 in stock,"Drill,Lightning Rod,rhyperior","Drill,Pokemon",1070,623.5 kg,7,7,7
